,date,link,text,title
0, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"Carlinhos transformava elencos humildes em times campeões e foi assim em todas as vezes em que foi solicitado.E esqueceram do Andrade, só está fora pq se meteu em política.Andrade na realidade foi o que pegou um time nas piores colocações e conseguiu ainda sagrar-se campeão. Foi impressionante.",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
1, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"Jorge Jesus é o melhor treinador na atualidade, mas votação é injusta devido ao fato de a grande maioria não terem visto os outros treinadores em ação em suas conquistas.Cláudio Coutinho fez há 40 anos atrás algo parecido com o que Jorge Jesus faz hoje.Deveria ter em separado uma pesquisa com pessoas com idade acima dos 55 anos, aí sim seria um resultado justo.",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
2, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"Quer assistir ,PREMIERE,COMBATE,SPORT TV , DAZN FOX SPORTS,TNT,EI PLUS,  HBO,TELECINE e outros canais além filmes  e series atualizados r 30 reais mensais ? chama no whats 18996187932 (TESTE GRÁTIS DE 4 HORAS ).",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
3, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"Então, já tivemos ótimos técnicos que levaram o time a grandes conquistas, eu tinha uma preferencia por Claudio Coutinho, que sem dúvida era um excelente técnico, moderno, trouxe muitas jogadas como overlap, quando o time passou a ser mais ofensivo com laterais que defende e ataca com qualidade, e de lá pra cá tivemos ótimos laterais, começando por Rodrigues Neto, depois, Leandro, Junior e tantos outros, mas hoje, o meu técnico preferido sem dúvida alguma, é o J. Jesus, que transformou todo o time com jogadas diversas, ganhando e convencendo, com jogadores extraordinários, outro patamar",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
4, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Paulo César carpegiani ,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
5, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"ACHO QUE JORGE JESUS NÃO PODERIA SER CANDIDATO NESSA PESQUISA ENQUANTO NÃO TERMINASSE SEU TRABALHO COMO TECNICO. SE SEU CONTRATO FOSSE ATÉ O FINAL DE 2021 E NÃO GANHASSE MAIS NADA ATÉ  LÁ, OU SÓ CARIOCAS? SEI QUE SERIA ALGO MUITO DIFÍCIL, MAS....",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
6, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Jorge Jesus 🏆🏆🏆🏆🏆,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
7, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"Enquete totalmente injusta! 90% dos que votam, só conheceram o JJ. ",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
8, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"voce está enganado. Olhe os números do JJ frente aos outros. Você quer salientar O QUE frente a esses fatos? Quer anunciar que viu claudio coutinho mas e daí ? veja os numeros, o PERCENTUAL de aproveitamento. JJ é o maior sem dúvidas. A enquete é até boba. A resposta é muito óbvia.",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
9, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"Na minha opinião o melhor foi o Carlinhos, ganhou títulos importantes com  times meia boca, Jesus Coutinho e Carpegiani são excelentes também, mas com time de estrelas, Flávio Costa não conheci.",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
10, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"e o JJ porque você nem o citou? com a base desse time o abel (campeão do mundo com o inter!!!) não foi à frente. LEMBRE-SE que ele deixava arrascaeta no banco porque em sua visão fraca dizia que muitos craques não tinham como jogar juntos. Leva a mal não. É obvio que JJ é o melhor, sem comparação.",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
11, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"citei sim amigo, olha lá ...jesus coutinho e carpegiani",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
12, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Dom Fleitas Solich foi o maior treinador da história do Flamengo.,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
13, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"hahahahahaa, o cara quer dizer que entende de história. Deixa de ser mané rapá. ",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
14, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"O Jorge Jesus é o segundo maior treinador do Flamengo, porque o primeiro foi Dom Fleitas Solich, Por favor reconsiderem e incluam o Dom Fleitas também. Pode tirar o Carpegiani",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
15, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"metia a porrada nos jogadores, treinador mais que raiz!!!! Geral respeitava",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
16, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Sem falar que eu me esqueci do Tita,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
17, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"Boa noite! Hoje a maioria dos votantes são jovens; mas se tivessem visto o Flamengo de Cláudio Coutinho tenho certeza que mudariam de opinião. O cara foi o primeiro treinador a permitir a subida dos laterais na famosa jogada que denominou overlapping e um dos primeiros a criar um quadrado mágico no meio campo deixando os pontas fora do jogo conforme a partida. Quem não se lembra do meio de campo com Carpegiani, Adílio, Zico e lico ou Andrade, Adílio, Zico e lico.  Que timaço e como jogava....SRN ",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
18, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"o time do coutinho ganhou o brasileirão e a liberta no mesmo ano? NÃO. O mundial o destaca? bem, olha o time do liverpool daquela época. Eu coloco o coutinho em segundo lugar, nenhum demérito. JJ é o melhor",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
19, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Esse Torneio Rio-são paulo foi validado mesmo para o flamengo ?  Antes o Flamengo só tinha uma taça desse  torneio.  Laméntavel não terem terminado a competição do torneio rio-são paulo de 40 tinhamos Leônidas o Pelé do seu tempo.,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
20, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"fazemos desbloqueiio dos canais premiere, telecine, hbo, combate e canais adultos para assinantes de tv por assinatura de qualquer lugar do Brasil e tambem reduzimos o valor da fatura.
pagamento somente depois que o serviço for feito.
zap 11.957540287.....",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
21, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Olha o gol...Olha o gol...Olha o gol...GOOOOOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLLLLLLL!!! ÉÉÉÉÉÉÉ...... DO FIRMINHOOOOOOOOOOOO!!!.......hehehe.,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
22, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Aproveita a quarentena e vai tomar meia-hora no seu khull... E com o relógio parado.,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
23, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Sr. Waldemar,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
24, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Jesus com sobras ,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
25, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,ROGERIO LOURENÇO,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
26, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,hahahahaha,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
27, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,Teste feito para nutellas que não conhecem a história do Flamengo.,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
28, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,* Votação.,Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
29, 16/04/2020 06h01 ,https://globoesporte.globo.com/futebol/times/flamengo/noticia/quem-e-o-maior-tecnico-da-historia-do-flamengo-veja-o-top-5-e-vote-na-enquete.ghtml,"pra vc é quem, sabidão burrão ?",Quem é o maior técnico da história do Flamengo? Veja o top 5 e vote na enquete
0, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Esse Firmino não é jogador de seleção, horrível, não consegue fazer gol, só atrapalha, cadê no Richarlyson, porque não testa ele como atacante, vejo muita semelhança no estilo dele com o do Ronaldo fenômeno, faz experiência, amistoso é para isso mesmo, agora Gabigol, Firmino e Gabriel Jesus, já tiveram suas chances, não dá.","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
1, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"gabigol teve chance? kkkkkkkkkkkkkkk, tu é u palhaço","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
2, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Na verdade as pessoas não acompanham mais a seleção. Só na Copa. A CBF com suas falcatruas e Neymar com seus caprichos conseguiram acabar com o amor do brasileiro à seleção. A cereja do bolo no repúdio à amarelinha é o fato de eles colocarem jogos em datas FIFA desfalcando os clubes que são quem realmente paga e investe nos jogadores.,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
3, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"É inexplicável um técnico manter jogador goleador no banco... Eu tendo o poder, se possível, até meu goleiro seria familiarizado com o gol. Quanto mais goleadores em um time, melhor ! ","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
4, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Gabigol só joga melhorzinho no Flamengo pq pra mim enganado,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
5, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,si liga .. esse tite ta e de zueira .. essa porcaria nao e amistoso .. e para testar .. leva as mesma carniça e os que e para ser testado nao entra ... que jumento,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
6, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Vamos perder mais uma copa com o Tite, técnico medroso, precisamos do Renato Gaúcho, esse não tem medo de mudar a equipe.","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
7, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Concordo. Renato é o melhor nome no momento. Joga bonito, é determinado e seria uma justiça coroar a crescente trajetória dele com a seleção em uma copa do mundo. Ele poderia ter como auxiliar o Fernando Diniz que pra mim compartilha da mesma filosofia de jogo. ","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
8, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Ridículo, ridículo, se esses jogadores não querem correr, nem vão para os amistosos. Se o Tite tiver vergonha na cara, ele dê
 o lugar para o Renato Gaúcho.","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
9, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Ou pro Jorge jesus,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
10, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Que mane Jorge Jesus. Já basta o Tite desfalcar o Flamengo, ele vai querer desfalcar o técnico do Flamengo tbm. Sai fora. ","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
11, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Porcaria de Gabigol esse é um enganador isso sim!,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
12, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Não dá mas pro Tite paneleiro ,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
13, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Vamos colocar o Flamengo para disputar as eliminatórias. Kkkkkk pois essa seleção é uma vergonha.,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
14, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,N próxima tem Gol do Gabigol...Sem falta...,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
15, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Com ou sem Gabigol o Brasil não está jogando nada fás vergonha o futebol do Brasil atualmente.Já acho que Tite  é propaganda enganosa. Tá na hora de mudar essas caras manjadas,reformar todo elenco. Jogador que atua na Europa não está nem aí pra seleção. Simples assim!","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
16, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Se o Brasil tá precisando do Gabigol, algo está errado!!","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
17, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Torço por outro 7x1 para desmoralizar essa CBF corrupta e promover uma revolução no futebol brasileiro, a começar pela administração.","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
18, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,flamengo 7 x 1 seleção dos mimados da CBF ,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
19, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,GabiGol: Zero títulos na carreira,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
20, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"kkkk uma piada esse seu comentário Rafael modinha hater,  treinador totalmente culpado!!!","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
21, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Rafael cbf e comanda por empresários, Neymar tem contrato por isso ta la pq pelo futebol dele acho q ninguém ia  convocar um cara desse jeito ","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
22, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Seleção e uma vergonha só isso...,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
23, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,E pode ficar mais 7 anos sem entrar em campo... Joga nada. No fraquissimo campeonato brasileiro pode até fazer gol... Mas seleção não dá... ,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
24, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Kkkkk. Se o Flamengo pega essa seleção ridícula mete uma goleada.,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
25, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"diogo diz ai seus atacantes que sou justo se concordar reconheço se estiver certo ..sou flamenguista sim mas nâo sou clubista ...màs vale um atacante que faz gol no fraquissimo brasileiro do que um que fica de enfeite em clubes da europa ....neh ?
","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
26, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"Essa seleção precisa do Jorge Jesus; como ele mesmo disse, o treinador brasileiro esta bem atrasado.","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
27, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,hoje de novo não tem gol do gaybigol,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
28, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Cone..,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
29, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,com este tecnico e estes jogadores já era... mais uma copa perdida.,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
30, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,"UMA VERGONHA NOSSA SELEÇÃO HOJE, TODOS TEMIAM JOGAR CONTRA O BRASIL, MAS HOJE...","Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
31, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,FORA TITE!!!!!!!!!!!!!!!!!!,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
32, 13/10/2019 10h36 ,https://globoesporte.globo.com/futebol/selecao-brasileira/noticia/tres-anos-depois-gabigol-volta-a-entrar-em-campo-com-a-camisa-da-selecao-brasileira.ghtml,Gabi perde gol.precisa de 5 oportunidades para fazer um gol,"Três anos depois, Gabigol volta a entrar em campo com a camisa da seleção brasileira"
0, 09/03/2020 06h00 ,https://globoesporte.globo.com/futebol/libertadores/noticia/classico-deixa-barcelona-em-baixa-e-ldu-em-alta-veja-como-estao-os-rivais-brasileiros-na-libertadores.ghtml,"Torço pro inter e moro no Equador a 3 anos, vejo a mídia tentando colocar a LDU como bicho papão e não é. São Paulo vai amassar, é um time gigante de camisa pesada, LDU foi boa até 2012, hj já não assusta como antes, e pra quem dúvida é só pegar até onde foi na libertadores nós últimos anos.",Clássico deixa Barcelona em baixa e LDU em alta: veja como estão os rivais brasileiros na Libertadores
1, 09/03/2020 06h00 ,https://globoesporte.globo.com/futebol/libertadores/noticia/classico-deixa-barcelona-em-baixa-e-ldu-em-alta-veja-como-estao-os-rivais-brasileiros-na-libertadores.ghtml,"Pois eu também moro no Equador ha tres anos, em Quito sector El bosque, e te digo que La U no es el mismo equipo de antes,pero equipo del São Paulo es muy inferior...van a llevar una paliza.",Clássico deixa Barcelona em baixa e LDU em alta: veja como estão os rivais brasileiros na Libertadores
2, 09/03/2020 06h00 ,https://globoesporte.globo.com/futebol/libertadores/noticia/classico-deixa-barcelona-em-baixa-e-ldu-em-alta-veja-como-estao-os-rivais-brasileiros-na-libertadores.ghtml,"DESBLOQUEAMOS OS CANAIS PREMIERE, TELECINE, COMBATE E CANAIS ADULTTOS
PARA ASSINANTES DE TV POR ASSINATURA DE QUALQUER LUGAR DO BRASIL E TAMBÉM REDUZIMOS O VALOR DA FATURA. SÓ PAGA DEPOIS QUE O SERVIÇO FOR FEITO.... WHATSAPP 11.957540287",Clássico deixa Barcelona em baixa e LDU em alta: veja como estão os rivais brasileiros na Libertadores
3, 09/03/2020 06h00 ,https://globoesporte.globo.com/futebol/libertadores/noticia/classico-deixa-barcelona-em-baixa-e-ldu-em-alta-veja-como-estao-os-rivais-brasileiros-na-libertadores.ghtml,Soberano 2x0 LDU. Pra desespero dos que tentam todo dia tumultuar o ambiente do Soberano!,Clássico deixa Barcelona em baixa e LDU em alta: veja como estão os rivais brasileiros na Libertadores
4, 09/03/2020 06h00 ,https://globoesporte.globo.com/futebol/libertadores/noticia/classico-deixa-barcelona-em-baixa-e-ldu-em-alta-veja-como-estao-os-rivais-brasileiros-na-libertadores.ghtml,Para de mimimi e achismo de perseguição. ,Clássico deixa Barcelona em baixa e LDU em alta: veja como estão os rivais brasileiros na Libertadores
5, 09/03/2020 06h00 ,https://globoesporte.globo.com/futebol/libertadores/noticia/classico-deixa-barcelona-em-baixa-e-ldu-em-alta-veja-como-estao-os-rivais-brasileiros-na-libertadores.ghtml,Soberana. Uuui! Ki meda!!!,Clássico deixa Barcelona em baixa e LDU em alta: veja como estão os rivais brasileiros na Libertadores
6, 09/03/2020 06h00 ,https://globoesporte.globo.com/futebol/libertadores/noticia/classico-deixa-barcelona-em-baixa-e-ldu-em-alta-veja-como-estao-os-rivais-brasileiros-na-libertadores.ghtml,"Enquanto as bambeanas não jogarem o segundo tempo contra o Tigre, vão continuar no jejum de títulos importantes. JOGUE O SEGUNDO TEMPO TIMINHO! ",Clássico deixa Barcelona em baixa e LDU em alta: veja como estão os rivais brasileiros na Libertadores
